temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
50.98,0.07,0.0438882,0.0119682,3.54031,7.08061,2.15676
26.62,0.07,0.0438882,0.0119682,3.4984,7.08061,2.20234
112.75,0.02,0.0754155,0.000107256,9.81268,7.08061,2.39551
17.82,0.03,0.0438882,0.0157123,5.16619,7.08061,2.17804
73.02,0.07,0.0682821,0.0107705,4.59798,7.08061,2.21748
50.98,0.07,0.0438882,0.0157123,4.02227,7.08061,2.16679
100.93,0.04,0.069981,0.00814568,8.14247,19.9689,2.0907
50.98,0.09,0.0438882,0.0157123,3.8782,7.08061,2.19686
19.6,0.07,0.0438882,0.0157123,4.25389,7.08061,2.20105
94.63,0.02,0.0648753,0.0112598,7.74393,7.08061,2.25769
94.63,0.02,0.0648753,0.0112598,7.74393,7.08061,2.57546
18.54,0.07,0.0438882,0.0119682,3.42115,7.08061,2.46066
51.61,0.05,0.0421569,0.0103916,5.78554,6.67769,2.20101
3.28,0.03,0.0438882,0.0157123,5.20041,7.08061,2.7467
17.82,0.04,0.0438882,0.0157123,4.99707,7.08061,2.14598
56.71,0.02,0.045011,0.0035649,6.01055,7.08061,2.36364
94.63,0.02,0.0648753,0.0112598,7.65806,7.08061,2.50622
42.75,0.04,0.0446626,0.00499783,6.01055,6.5167,2.33454
18.72,0.05,0.0570394,0.00915621,4.02227,8.10049,2.41292
15.54,0.06,0.0438882,0.0157123,4.02227,7.08061,2.54825
11.16,0.05,0.0446626,0.021271,4.67156,8.10049,2.42711
46.68,0.05,0.0442883,0.0185376,4.02227,7.56392,2.07244
26.79,0.06,0.0570394,0.00915621,4.02227,8.10049,2.19144
22.46,0.09,0.0444643,0.0227876,3.91605,9.15983,2.0395
