temp,op,popstab_neg_to_neu,popstab_neu_to_neg,defect_influence_arsenic,defect_influence_vacancy,runtime
3.02,0.07,0.0979658,0.024081,5.1519,10.0135,13.0768
0.95,0.06,0.104202,0.0239068,6.91133,13.241,14.5332
11.79,0.03,0.0979658,0.024081,3.84659,6.70627,10.7506
27.76,0.06,0.0771117,0.0132823,4.25876,5.86229,9.48291
29.12,0.13,0.0771117,0.0132823,4.25876,5.84497,10.1325
57.39,0.03,0.0771117,0.00748996,3.54031,4.00908,9.26961
27.76,0.06,0.0771117,0.0160759,3.21348,4.22454,9.68091
29.12,0.14,0.0771117,0.0160759,3.42115,4.74399,10.0238
4.4,0.28,0.104202,0.0239068,4.64435,8.62745,12.0078
16.11,0.23,0.104202,0.0239068,3.54031,6.39103,11.4287
19.81,0.01,0.108191,0.0224622,7.08061,12.0739,8.51267
16.11,0.04,0.104202,0.0239068,4.34446,6.39103,11.3175
19.81,0.01,0.108191,0.0224622,7.08061,12.0739,9.15882
15.23,0.18,0.0979658,0.024081,3.59583,7.69917,10.787
4.4,0.05,0.104202,0.0239068,4.64435,8.62745,13.2232
26.95,0.19,0.0979658,0.024081,3.84659,5.84497,10.4506
3.01,0.08,0.104202,0.0239068,5.22296,9.81268,13.4013
27.76,0.03,0.0684203,0.0248548,4.42277,4.50484,9.47752
27.76,0.03,0.0411036,0.0281488,4.25876,4.00908,9.37948
27.76,0.07,0.0996109,0.00876767,3.17525,11.2414,10.0163
27.54,0.05,0.0375562,0.02465,5.59194,7.56392,9.73956
27.76,0.13,0.0970641,0.0210345,3.4984,4.67156,8.72308
27.76,0.17,0.0927842,0.0123019,3.21348,6.22373,8.53668
27.76,0.15,0.0684203,0.0248548,3.84659,5.06121,8.51628
26.18,0.07,0.104202,0.0239068,4.34446,5.76,8.7689
23.15,0.05,0.0979658,0.024081,4.33915,5.90731,8.90168
27.76,0.04,0.109509,0.00981287,3.46332,16.1654,8.67009
